date,futures_price,futures_return,commodity
2015-04-30,467.0,-0.09150696687250104,wheat
2015-05-31,477.0,0.021187233219444046,wheat
2015-06-30,614.75,0.2536991902079606,wheat
2015-07-31,499.25,-0.20810870880037768,wheat
2015-08-31,482.5,-0.03412605151688375,wheat
2015-09-30,512.75,0.060807476173449615,wheat
2015-10-31,522.0,0.01787919093014878,wheat
2015-11-30,460.0,-0.12644109839949813,wheat
2015-12-31,470.0,0.02150620522096336,wheat
2016-01-31,479.25,0.019489687221649454,wheat
2016-02-29,445.0,-0.07414809975951364,wheat
2016-03-31,473.5,0.062077630459892674,wheat
2016-04-30,478.0,0.009458819865323598,wheat
2016-05-31,464.5,-0.028649174237563635,wheat
2016-06-30,431.25,-0.07427358990832289,wheat
2016-07-31,407.75,-0.056033726844447074,wheat
2016-08-31,361.0,-0.1217762831682423,wheat
2016-09-30,402.0,0.1075741302861406,wheat
2016-10-31,416.25,0.034833952675632496,wheat
2016-11-30,380.5,-0.08979986399291295,wheat
2016-12-31,408.0,0.0697809971024208,wheat
2017-01-31,420.75,0.030771658666753687,wheat
2017-02-28,424.75,0.009461927481126509,wheat
2017-03-31,426.5,0.004111606379692212,wheat
2017-04-30,418.5,-0.018935477002203882,wheat
2017-05-31,429.25,0.02536260984805505,wheat
2017-06-30,511.0,0.17433009042611936,wheat
2017-07-31,474.5,-0.07410797215372167,wheat
2017-08-31,410.25,-0.1454948880797824,wheat
2017-09-30,448.25,0.08858438251504186,wheat
2017-10-31,418.5,-0.0686742225557122,wheat
2017-11-30,409.25,-0.022350673678285915,wheat
2017-12-31,427.0,0.042457796977380724,wheat
2018-01-31,451.75,0.05634491624371307,wheat
2018-02-28,484.5,0.06998850185848315,wheat
2018-03-31,451.0,-0.07165009182814241,wheat
2018-04-30,512.5,0.12783337150988494,wheat
2018-05-31,526.25,0.02647567398402728,wheat
2018-06-30,497.5,-0.05618082839794347,wheat
2018-07-31,553.75,0.10711776476069801,wheat
2018-08-31,518.5,-0.06577329368976326,wheat
2018-09-30,509.0,-0.018492011119059626,wheat
2018-10-31,500.5,-0.016840417795247475,wheat
2018-11-30,515.75,0.030014553196085814,wheat
2018-12-31,503.25,-0.0245350874314596,wheat
2019-01-31,516.5,0.02598822403979195,wheat
2019-02-28,452.5,-0.132287525419712,wheat
2019-03-31,457.75,0.011535420414638509,wheat
2019-04-30,418.5,-0.08964629362508969,wheat
2019-05-31,503.0,0.18391328017020925,wheat
2019-06-30,528.0,0.04850611360652213,wheat
2019-07-31,487.25,-0.08031894531859152,wheat
2019-08-31,451.25,-0.07675582874057962,wheat
2019-09-30,495.75,0.09405025775281484,wheat
2019-10-31,508.75,0.0258849693569001,wheat
2019-11-30,547.5,0.07340572493385089,wheat
2019-12-31,558.75,0.020339684237122846,wheat
2020-01-31,553.75,-0.008988824568433529,wheat
2020-02-29,529.0,-0.04572488950104603,wheat
2020-03-31,568.75,0.07245253840686061,wheat
2020-04-30,529.75,-0.07103577311675124,wheat
2020-05-31,520.75,-0.01713511700732706,wheat
2020-06-30,490.0,-0.060864689036409736,wheat
2020-07-31,531.25,0.08082732913395496,wheat
2020-08-31,544.25,0.024175979876029707,wheat
2020-09-30,578.0,0.06016516855772114,wheat
2020-10-31,598.5,0.03485265632564971,wheat
2020-11-30,580.25,-0.030967479843480916,wheat
2020-12-31,640.5,0.098790076182242,wheat
2021-01-31,663.0,0.03452586884907394,wheat
2021-02-28,655.0,-0.012139754550610782,wheat
2021-03-31,618.0,-0.05814677817756131,wheat
2021-04-30,742.5,0.18353441321916453,wheat
2021-05-31,663.5,-0.11249401690459226,wheat
2021-06-30,671.5,0.01198516219102963,wheat
2021-07-31,703.75,0.04690916349060803,wheat
2021-08-31,706.75,0.004253817119799663,wheat
2021-09-30,725.5,0.02618407575054249,wheat
2021-10-31,772.75,0.06309450868798283,wheat
2021-11-30,773.75,0.0012932429865806228,wheat
2021-12-31,770.75,-0.003884757232546221,wheat
2022-01-31,761.25,-0.012402247742152817,wheat
2022-02-28,928.0,0.19806991376209382,wheat
2022-03-31,1006.0,0.08070561787348396,wheat
2022-04-30,1043.75,0.03683792550538101,wheat
2022-05-31,1087.5,0.04106148679777366,wheat
2022-06-30,868.75,-0.2245813660838376,wheat
2022-07-31,807.75,-0.0728027921743939,wheat
2022-08-31,809.0,0.0015463123538834722,wheat
2022-09-30,921.5,0.1302038600513864,wheat
2022-10-31,882.25,-0.0435273145544981,wheat
2022-11-30,771.5,-0.13413879075216428,wheat
2022-12-31,792.0,0.026224720011210678,wheat
2023-01-31,761.25,-0.039599572790319115,wheat
2023-02-28,691.5,-0.09609866791929367,wheat
2023-03-31,692.25,0.001084010946257763,wheat
2023-04-30,619.75,-0.11063099113577124,wheat
2023-05-31,594.25,-0.0420160646749963,wheat
2023-06-30,636.25,0.06829146162442878,wheat
2023-07-31,665.75,0.04532265682930969,wheat
2023-08-31,573.0,-0.150028507979302,wheat
2023-09-30,541.5,-0.05654265027369476,wheat
2023-10-31,556.25,0.026874767039404723,wheat
2023-11-30,570.25,0.02485702768404785,wheat
2023-12-31,628.0,0.09646530530370079,wheat
2024-01-31,595.25,-0.053558681101226746,wheat
2024-02-29,577.5,-0.0302730429710234,wheat
2024-03-31,560.25,-0.030325329714911753,wheat
2024-04-30,585.0,0.043228734550820214,wheat
2024-05-31,678.5,0.14827263204306718,wheat
2024-06-30,553.5,-0.2036227271262323,wheat
2024-07-31,527.25,-0.04858693278980741,wheat
2024-08-31,532.75,0.010377451619842049,wheat
2024-09-30,584.0,0.09184871184950083,wheat
2024-10-31,570.5,-0.023387813526096757,wheat
2024-11-30,532.25,-0.06939986552854194,wheat
2024-12-31,551.5,0.03552853491996899,wheat
2025-01-31,559.5,0.014401689058422207,wheat
2025-02-28,537.0,-0.041045433243114715,wheat
2025-03-31,537.0,0.0,wheat
2025-04-30,513.0,-0.045722249338095544,wheat
2025-05-31,534.0,0.040119993789425656,wheat
2025-06-30,528.75,-0.009880108599706894,wheat
2025-07-31,523.25,-0.010456369034378632,wheat
2025-08-31,518.0,-0.010084119066626762,wheat
2025-09-30,508.0,-0.019493794681000765,wheat
2025-10-31,534.0,0.04991439138171305,wheat
2025-11-30,531.0,-0.005633817718256218,wheat
2025-12-31,507.0,-0.046251017650755344,wheat
