date,futures_price,futures_return,commodity,price_source,usd_index,interest_rate,vix,enso_oni,disaster_event_count,disaster_storm_count,disaster_fire_count,disaster_flood_count,temperature_anomaly,precipitation_anomaly,drought_index,extreme_heat_events
2021-05-31,656.75,-0.11934675763256575,corn,ZC=F,111.21226999999999,0.02,19.7605,-0.39,124.0,0.0,1.0,8.0,,,,
2021-06-30,720.0,0.09194778344445176,corn,ZC=F,111.57769545454545,0.04,16.956818181818182,-0.3,16.0,0.0,8.0,7.0,,,,
2021-07-31,547.0,-0.2748024095881201,corn,ZC=F,113.06331904761906,0.05,17.603333333333335,-0.35,54.0,0.0,12.0,0.0,,,,
2021-08-31,534.0,-0.024052963461786092,corn,ZC=F,113.40253636363636,0.05,17.472727272727273,-0.45,321.0,0.0,21.0,4.0,,,,
2021-09-30,536.75,0.005136597798695242,corn,ZC=F,113.44374761904761,0.04,19.824761904761903,-0.63,217.0,0.0,9.0,5.0,,,,
2021-10-31,568.25,0.05702902597376269,corn,ZC=F,114.06348499999999,0.05,17.871428571428574,-0.76,104.0,0.0,2.0,3.0,,,,
2021-11-30,567.0,-0.002202159004901283,corn,ZC=F,114.989795,0.05,18.50047619047619,-0.91,0.0,0.0,0.0,0.0,,,,
2021-12-31,593.25,0.0452565915881209,corn,ZC=F,115.8045380952381,0.06,21.354545454545455,-0.87,75.0,0.0,6.0,0.0,,,,
2022-01-31,626.0,0.053734475784225744,corn,ZC=F,115.03728000000001,0.15,23.181,-0.82,34.0,0.0,0.0,12.0,,,,
2022-02-28,697.5,0.10815214259542216,corn,ZC=F,114.99774210526316,0.33,25.748421052631578,-0.79,120.0,0.0,0.0,0.0,,,,
2022-03-31,748.75,0.07090263573413846,corn,ZC=F,116.29083913043478,0.44,26.968695652173913,-0.86,79.0,0.0,8.0,29.0,,,,
2022-04-30,818.25,0.08876276395163085,corn,ZC=F,117.16879523809523,0.76,24.3735,-0.95,16.0,0.0,11.0,0.0,,,,
2022-05-31,753.5,-0.08243889531473947,corn,ZC=F,119.69619047619047,0.98,29.313636363636363,-0.9,35.0,0.0,9.0,0.0,,,,
2022-06-30,743.75,-0.013024061206710513,corn,ZC=F,120.02570952380954,1.49,28.23318181818182,-0.78,39.0,0.0,3.0,7.0,,,,
2022-07-31,616.25,-0.18805223150294026,corn,ZC=F,122.7512,2.23,24.995238095238093,-0.76,128.0,0.0,4.0,39.0,,,,
2022-08-31,673.75,0.08920639686630771,corn,ZC=F,122.31775217391305,2.63,22.169565217391302,-0.87,43.0,0.0,6.0,7.0,,,,
2022-09-30,677.5,0.005550430530648853,corn,ZC=F,125.59460000000001,3.13,27.34181818181818,-0.97,364.0,0.0,8.0,0.0,,,,
2022-10-31,691.5,0.02045359835095706,corn,ZC=F,127.480605,3.72,30.005714285714287,-0.94,104.0,0.0,2.0,1.0,,,,
2022-11-30,662.0,-0.043597595167804926,corn,ZC=F,124.85272,4.15,23.29909090909091,-0.85,113.0,0.0,0.0,1.0,,,,
2022-12-31,678.5,0.02461892333791571,corn,ZC=F,122.23432857142858,4.25,21.784285714285716,-0.71,66.0,0.0,0.0,1.0,,,,
2023-01-31,679.75,0.001840604237655974,corn,ZC=F,119.81006500000001,4.54,20.16904761904762,-0.54,117.0,0.0,1.0,85.0,,,,
2023-02-28,629.5,-0.07679923002817812,corn,ZC=F,120.30837368421054,4.65,20.1205,-0.29,26.0,0.0,0.0,0.0,,,,
2023-03-31,660.5,0.04807127047797799,corn,ZC=F,120.74501304347825,4.69,21.644347826086957,-0.02,89.0,0.0,3.0,43.0,,,,
2023-04-30,636.0,-0.037798560622257504,corn,ZC=F,119.24514500000001,4.92,17.817894736842106,0.27,215.0,0.0,4.0,7.0,,,,
2023-05-31,594.0,-0.06831924397747713,corn,ZC=F,119.62925454545456,5.14,17.63608695652174,0.57,88.0,0.0,2.0,22.0,,,,
2023-06-30,554.5,-0.0688125125722232,corn,ZC=F,119.29695238095238,5.16,14.003181818181817,0.84,4.0,0.0,1.0,0.0,,,,
2023-07-31,504.0,-0.09549053871905322,corn,ZC=F,118.04916499999999,5.25,13.932380952380951,1.12,134.0,0.0,6.0,94.0,,,,
2023-08-31,461.0,-0.08917822507472017,corn,ZC=F,119.85634782608695,5.3,15.85391304347826,1.37,257.0,0.0,17.0,39.0,,,,
2023-09-30,476.75,0.03359420148388015,corn,ZC=F,121.64553000000001,5.32,15.173333333333332,1.6,125.0,0.0,0.0,10.0,,,,
2023-10-31,478.75,0.004186296014326629,corn,ZC=F,123.49714761904761,5.34,18.887727272727272,1.83,39.0,0.0,0.0,11.0,,,,
2023-11-30,461.75,-0.03615492141550636,corn,ZC=F,121.22211999999999,5.27,14.01909090909091,1.99,11.0,0.0,0.0,1.0,,,,
2023-12-31,471.25,0.02036511968287158,corn,ZC=F,119.83314,5.24,12.7185,2.06,14.0,0.0,0.0,5.0,,,,
2024-01-31,448.25,-0.050037626276978386,corn,ZC=F,120.22735714285714,5.22,13.388636363636364,1.92,23.0,0.0,0.0,9.0,,,,
2024-02-29,415.75,-0.07526699441220508,corn,ZC=F,121.06594,5.24,13.980476190476189,1.62,33.0,0.0,7.0,10.0,,,,
2024-03-31,442.0,0.06122576400466073,corn,ZC=F,120.65883333333333,5.24,13.7875,1.26,25.0,0.0,1.0,0.0,,,,
2024-04-30,439.5,-0.005672164952466474,corn,ZC=F,122.14281363636364,5.24,16.137727272727275,0.82,94.0,0.0,1.0,0.0,,,,
2024-05-31,446.25,0.015241615968617062,corn,ZC=F,121.8583409090909,5.25,13.058695652173913,0.49,202.0,0.0,2.0,98.0,,,,
2024-06-30,397.25,-0.11631352767702285,corn,ZC=F,123.70947894736841,5.24,12.667,0.22,124.0,0.0,18.0,36.0,,,,
2024-07-31,382.75,-0.03718377087903235,corn,ZC=F,123.38243636363636,5.2,14.373913043478263,0.08,223.0,0.0,39.0,13.0,,,,
2024-08-31,378.0,-0.012487838918205263,corn,ZC=F,122.61374090909091,5.05,19.312272727272727,-0.07,478.0,0.0,6.0,31.0,,,,
2024-09-30,424.75,0.1166065649324537,corn,ZC=F,121.88485499999999,4.72,17.663333333333334,-0.17,881.0,0.0,12.0,11.0,,,,
2024-10-31,410.75,-0.03351600363466378,corn,ZC=F,123.5952909090909,4.51,19.960869565217394,-0.21,188.0,0.0,8.0,2.0,,,,
2024-11-30,423.0,0.029387422128899665,corn,ZC=F,126.31133684210526,4.42,16.015238095238097,-0.3,89.0,0.0,6.0,1.0,,,,
2024-12-31,458.5,0.08058811265024168,corn,ZC=F,127.57578095238097,4.27,15.866190476190477,-0.42,4.0,0.0,3.0,0.0,,,,
2025-01-31,482.0,0.04998382235408094,corn,ZC=F,128.83695238095237,4.21,16.763636363636365,-0.45,30.0,0.0,9.0,3.0,,,,
2025-02-28,453.5,-0.060948844495408494,corn,ZC=F,127.87583157894737,4.22,16.968,-0.24,201.0,0.0,0.0,0.0,,,,
2025-03-31,457.25,0.0082350177157835,corn,ZC=F,126.24304285714285,4.2,21.841428571428573,-0.06,45.0,0.0,37.0,0.0,,,,
2025-04-30,467.25,0.021634159064697123,corn,ZC=F,124.14020000000001,4.21,31.966190476190473,0.02,420.0,0.0,3.0,0.0,,,,
2025-05-31,444.0,-0.0510398839034476,corn,ZC=F,122.3421619047619,4.25,20.46227272727273,-0.02,234.0,0.0,11.0,45.0,,,,
2025-06-30,420.5,-0.054380083019221814,corn,ZC=F,120.59387,4.23,18.403333333333336,-0.04,50.0,0.0,11.0,0.0,,,,
2025-07-31,394.0,-0.065093570115069,corn,ZC=F,120.11269090909092,4.25,16.381304347826084,-0.14,99.0,0.0,7.0,58.0,,,,
2025-08-31,398.0,0.010101095986503772,corn,ZC=F,120.57584285714286,4.12,15.75,-0.28,11.0,0.0,11.0,0.0,,,,
2025-09-30,415.5,0.04303060901106548,corn,ZC=F,120.0290619047619,3.92,15.789090909090909,-0.4,50.0,0.0,3.0,5.0,,,,
2025-10-31,431.5,0.0377848962279792,corn,ZC=F,120.7618,3.82,18.086521739130436,-0.51,30.0,0.0,0.0,10.0,,,,
2025-11-30,435.5,0.009227285769075166,corn,ZC=F,121.41771666666666,3.78,19.7695,-0.55,0.0,0.0,0.0,0.0,,,,
2025-12-31,440.25,0.010847951083757579,corn,ZC=F,120.18832272727272,3.59,15.548181818181819,-0.54,33.0,0.0,1.0,20.0,,,,
2026-01-31,428.25,-0.02763561017208538,corn,ZC=F,119.22981,3.57,16.17904761904762,-0.37,1004.0,0.0,0.0,0.0,,,,
2026-02-28,438.75,0.024222637575845418,corn,ZC=F,117.90602105263157,3.6,19.207,-0.16,205.0,0.0,9.0,0.0,,,,
2026-03-31,457.75,0.04239340877454456,corn,ZC=F,119.91985454545456,3.61,25.596818181818183,,,,,,,,,
2026-04-30,453.75,-0.008776797975559525,corn,ZC=F,120.42643333333332,,24.205,,,,,,,,,
2006-01-31,594.25,-0.01295733906851737,soybean,ZS=F,100.00000454545456,4.24,12.036,-0.85,436.0,0.0,370.0,0.0,,,,
2006-02-28,580.25,-0.0238410610857569,soybean,ZS=F,100.21117000000001,4.43,12.471052631578948,-0.77,44.0,0.0,3.0,0.0,,,,
2006-03-31,571.5,-0.015194561919681604,soybean,ZS=F,100.42808695652174,4.51,11.69391304347826,-0.57,69.0,0.0,2.0,0.0,,,,
2006-04-30,587.25,0.027186140304157114,soybean,ZS=F,99.74348,4.6,11.84736842105263,-0.37,37.0,0.0,5.0,0.0,,,,
2006-05-31,579.5,-0.013284960759215814,soybean,ZS=F,97.51177391304348,4.72,14.454545454545455,-0.14,31.0,0.0,2.0,0.0,,,,
2006-06-30,594.75,0.02597548640326064,soybean,ZS=F,98.69272272727272,4.79,16.918636363636363,-0.03,87.0,0.0,15.0,9.0,,,,
2006-07-31,579.5,-0.02597548640326064,soybean,ZS=F,98.4387142857143,4.95,15.325999999999999,0.1,70.0,0.0,11.0,0.0,,,,
2006-08-31,542.25,-0.06643851307282223,soybean,ZS=F,97.7137652173913,4.96,13.351739130434783,0.3,40.0,0.0,12.0,3.0,,,,
2006-09-30,547.5,0.009635311983672068,soybean,ZS=F,97.98136190476191,4.81,12.1845,0.54,43.0,0.0,6.0,0.0,,,,
2006-10-31,630.25,0.1407541043773728,soybean,ZS=F,98.31565454545454,4.92,11.306363636363637,0.77,20.0,0.0,2.0,0.0,,,,
2006-11-30,685.5,0.08403193293433997,soybean,ZS=F,97.51328181818181,4.94,10.817619047619049,0.94,27.0,0.0,2.0,0.0,,,,
2006-12-31,683.5,-0.0029218428383641637,soybean,ZS=F,96.79507142857143,4.85,10.9645,0.94,71.0,0.0,1.0,0.0,,,,
2007-01-31,719.5,0.05132987016341772,soybean,ZS=F,97.83377727272727,4.98,11.0425,0.66,245.0,0.0,0.0,0.0,,,,
2007-02-28,773.25,0.07204588523775701,soybean,ZS=F,97.47642499999999,5.03,11.155263157894737,0.22,118.0,0.0,1.0,0.0,,,,
2007-03-31,761.25,-0.01564059254107253,soybean,ZS=F,97.01175454545455,4.94,15.162727272727272,-0.12,169.0,0.0,2.0,0.0,,,,
2007-04-30,728.5,-0.04397419338884756,soybean,ZS=F,95.6322,4.87,12.933000000000002,-0.32,61.0,0.0,3.0,4.0,,,,
2007-05-31,806.25,0.10140624247472285,soybean,ZS=F,94.72254782608697,4.73,13.297727272727274,-0.38,167.0,0.0,23.0,0.0,,,,
2007-06-30,850.0,0.05284248137438041,soybean,ZS=F,94.44490952380953,4.61,14.947619047619046,-0.47,168.0,0.0,14.0,0.0,,,,
2007-07-31,834.0,-0.019002947125615677,soybean,ZS=F,93.20591363636363,4.82,17.273333333333333,-0.56,129.0,0.0,14.0,0.0,,,,
2007-08-31,868.0,0.03995831230160363,soybean,ZS=F,93.76029565217392,4.2,25.02608695652174,-0.81,121.0,0.0,10.0,0.0,,,,
2007-09-30,991.25,0.13277505828870684,soybean,ZS=F,92.436595,3.89,22.198947368421056,-1.07,41.0,0.0,5.0,0.0,,,,
2007-10-31,1010.0,0.018738836886247334,soybean,ZS=F,90.40017826086957,3.9,19.115652173913045,-1.34,30.0,0.0,24.0,0.0,,,,
2007-11-30,1080.0,0.06701071028296113,soybean,ZS=F,89.05299545454545,3.27,25.58238095238095,-1.5,2.0,0.0,1.0,0.0,,,,
2007-12-31,1199.0,0.1045268349092483,soybean,ZS=F,90.00495714285714,3.0,21.651,-1.6,389.0,0.0,0.0,0.0,,,,
2008-01-31,1274.5,0.06106606878865595,soybean,ZS=F,89.39711739130435,2.75,25.816190476190474,-1.64,60.0,0.0,0.0,0.0,,,,
2008-02-29,1522.0,0.1774713146054614,soybean,ZS=F,88.6434380952381,2.12,25.456,-1.52,133.0,0.0,7.0,0.0,,,,
2008-03-31,1197.25,-0.23999799919891274,soybean,ZS=F,86.83986666666667,1.26,27.103500000000004,-1.29,416.0,0.0,240.0,0.0,,,,
2008-04-30,1301.75,0.08368225282028963,soybean,ZS=F,86.54753636363635,1.29,21.562727272727273,-1.01,25.0,0.0,5.0,0.0,,,,
2008-05-31,1363.5,0.046345410242635054,soybean,ZS=F,86.82446363636363,1.73,18.303333333333335,-0.84,201.0,0.0,5.0,31.0,,,,
2008-06-30,1605.0,0.16306883327847288,soybean,ZS=F,87.07280476190476,1.86,22.11047619047619,-0.61,288.0,0.0,31.0,0.0,,,,
2008-07-31,1395.75,-0.13969185137364626,soybean,ZS=F,86.45375652173914,1.63,24.321818181818184,-0.37,151.0,0.0,5.0,2.0,,,,
2008-08-31,1332.0,-0.04675033309013532,soybean,ZS=F,88.94499523809525,1.72,20.695714285714285,-0.23,396.0,0.0,1.0,0.0,,,,
2008-09-30,1045.0,-0.24266468670142327,soybean,ZS=F,91.26510909090909,1.13,30.23857142857143,-0.24,339.0,0.0,2.0,0.0,,,,
2008-10-31,925.25,-0.1217081931326458,soybean,ZS=F,98.04,0.67,61.17739130434782,-0.35,167.0,0.0,2.0,0.0,,,,
2008-11-30,883.0,-0.04673877066230592,soybean,ZS=F,100.76666,0.19,62.66894736842105,-0.55,66.0,0.0,10.0,0.0,,,,
2008-12-31,972.25,0.09628777243189734,soybean,ZS=F,99.66224782608695,0.03,52.405,-0.73,58.0,0.0,0.0,0.0,,,,
2009-01-31,980.0,0.007939598628760258,soybean,ZS=F,100.35208421052631,0.13,44.683,-0.85,316.0,0.0,1.0,25.0,,,,
2009-02-28,874.5,-0.11390027720596052,soybean,ZS=F,102.97372631578948,0.3,45.57052631578947,-0.79,179.0,0.0,3.0,0.0,,,,
2009-03-31,952.0,0.08491274033270813,soybean,ZS=F,103.43974545454545,0.21,44.79545454545455,-0.61,146.0,0.0,4.0,0.0,,,,
2009-04-30,1070.0,0.11684889266458676,soybean,ZS=F,100.71618636363637,0.16,38.063809523809525,-0.33,158.0,0.0,16.0,0.0,,,,
2009-05-31,1184.0,0.10123988798799921,soybean,ZS=F,97.55188000000001,0.18,31.977999999999998,0.01,67.0,0.0,5.0,0.0,,,,
2009-06-30,1226.25,0.03506219543562228,soybean,ZS=F,96.04261818181818,0.18,29.140454545454546,0.28,193.0,0.0,9.0,8.0,,,,
2009-07-31,1134.0,-0.07820952659187608,soybean,ZS=F,95.66055909090909,0.18,26.162727272727274,0.45,39.0,0.0,2.0,0.0,,,,
2009-08-31,1100.0,-0.030441025501235508,soybean,ZS=F,94.37304285714286,0.17,25.337142857142858,0.58,24.0,0.0,15.0,0.0,,,,
2009-09-30,927.0,-0.1711118932206066,soybean,ZS=F,93.66380000000001,0.12,24.92666666666667,0.71,43.0,0.0,4.0,0.0,,,,
2009-10-31,978.0,0.05355610446896275,soybean,ZS=F,92.2597619047619,0.07,24.252272727272725,1.01,7.0,0.0,7.0,0.0,,,,
2009-11-30,1060.5,0.08098610396991912,soybean,ZS=F,91.79961052631579,0.05,23.788999999999998,1.36,0.0,0.0,0.0,0.0,,,,
2009-12-31,1039.75,-0.019760195381715917,soybean,ZS=F,92.25861904761905,0.05,21.239545454545453,1.56,93.0,0.0,0.0,0.0,,,,
2010-01-31,914.0,-0.12890500716887132,soybean,ZS=F,92.44030000000001,0.06,20.643157894736845,1.5,82.0,0.0,0.0,0.0,,,,
2010-02-28,951.0,0.0396834910912407,soybean,ZS=F,93.88668000000001,0.11,22.54,1.22,273.0,0.0,0.0,0.0,,,,
2010-03-31,941.0,-0.010570922960011053,soybean,ZS=F,93.14987826086957,0.15,17.767391304347825,0.84,307.0,0.0,0.0,48.0,,,,
2010-04-30,989.5,0.050256625457240744,soybean,ZS=F,92.63908636363637,0.16,17.424285714285716,0.35,232.0,0.0,0.0,95.0,,,,
2010-05-31,937.75,-0.053716376080623185,soybean,ZS=F,95.53063999999999,0.16,31.9295,-0.17,230.0,0.0,1.0,37.0,,,,
2010-06-30,948.5,0.011398400413072274,soybean,ZS=F,96.06062727272727,0.12,29.916363636363634,-0.66,44.0,0.0,4.0,5.0,,,,
2010-07-31,1052.5,0.10404177618146715,soybean,ZS=F,94.45469047619048,0.16,25.565238095238094,-1.05,176.0,0.0,5.0,3.0,,,,
2010-08-31,1008.0,-0.043200116925222076,soybean,ZS=F,93.68223181818183,0.16,24.74590909090909,-1.35,116.0,0.0,3.0,0.0,,,,
2010-09-30,1106.75,0.09345962298093635,soybean,ZS=F,92.76259523809524,0.15,22.517619047619046,-1.56,77.0,0.0,5.0,7.0,,,,
2010-10-31,1226.0,0.10232904488390648,soybean,ZS=F,90.22912,0.13,20.37333333333333,-1.64,85.0,0.0,0.0,0.0,,,,
2010-11-30,1243.0,0.013770975014554487,soybean,ZS=F,90.509535,0.14,20.095714285714287,-1.64,9.0,0.0,0.0,0.0,,,,
2010-12-31,1393.75,0.11447014369771757,soybean,ZS=F,91.18347142857144,0.14,17.56954545454545,-1.54,4.0,0.0,0.0,0.0,,,,
2011-01-31,1413.0,0.013717147476098646,soybean,ZS=F,90.11122,0.15,17.3155,-1.31,10.0,0.0,0.0,10.0,,,,
2011-02-28,1357.25,-0.040254509898967505,soybean,ZS=F,89.3966894736842,0.13,17.43,-1.04,235.0,0.0,6.0,3.0,,,,
2011-03-31,1410.25,0.038306399834524996,soybean,ZS=F,88.48722608695653,0.1,20.723478260869566,-0.8,192.0,0.0,12.0,0.0,,,,
2011-04-30,1392.75,-0.012486783719160677,soybean,ZS=F,86.92136666666667,0.06,16.244,-0.62,307.0,0.0,46.0,22.0,,,,
2011-05-31,1376.0,-0.012099470407635593,soybean,ZS=F,86.94640476190476,0.04,16.91142857142857,-0.46,494.0,0.0,8.0,186.0,,,,
2011-06-30,1306.25,-0.05202030278016778,soybean,ZS=F,86.94125454545454,0.04,19.153181818181817,-0.37,253.0,0.0,32.0,82.0,,,,
2011-07-31,1354.25,0.03608735882488734,soybean,ZS=F,86.31780499999999,0.04,19.2275,-0.43,247.0,0.0,128.0,2.0,,,,
2011-08-31,1449.0,0.06762586778267377,soybean,ZS=F,86.89824347826087,0.02,35.02913043478261,-0.58,522.0,0.0,15.0,69.0,,,,
2011-09-30,1179.0,-0.20620704178331106,soybean,ZS=F,89.72526666666667,0.01,36.53,-0.79,326.0,0.0,85.0,80.0,,,,
2011-10-31,1207.5,0.023885484989356165,soybean,ZS=F,90.60984499999999,0.02,32.829047619047614,-0.96,32.0,0.0,1.0,7.0,,,,
2011-11-30,1131.25,-0.06522889051259106,soybean,ZS=F,91.26488,0.01,31.94190476190476,-1.02,65.0,0.0,1.0,6.0,,,,
2011-12-31,1198.5,0.05774755886030292,soybean,ZS=F,92.20559047619047,0.01,25.047619047619047,-0.92,7.0,0.0,0.0,0.0,,,,
2012-01-31,1199.0,0.0004171011530749169,soybean,ZS=F,91.646265,0.03,20.228,-0.72,7.0,0.0,1.0,0.0,,,,
2012-02-29,1313.5,0.09120745409808073,soybean,ZS=F,89.9605,0.09,18.4205,-0.57,5.0,0.0,0.0,0.0,,,,
2012-03-31,1403.0,0.06591747097686618,soybean,ZS=F,90.51121363636364,0.08,16.167272727272728,-0.46,77.0,0.0,1.0,12.0,,,,
2012-04-30,1503.0,0.06885030965051353,soybean,ZS=F,90.81560952380953,0.08,17.823,-0.36,3.0,0.0,1.0,0.0,,,,
2012-05-31,1340.0,-0.11479349680801754,soybean,ZS=F,92.49278636363637,0.09,21.001818181818184,-0.17,17.0,0.0,3.0,0.0,,,,
2012-06-30,1512.75,0.12125957255747366,soybean,ZS=F,93.88086666666666,0.09,21.13095238095238,0.06,172.0,0.0,20.0,0.0,,,,
2012-07-31,1721.0,0.12897633070910874,soybean,ZS=F,93.40616666666668,0.1,17.565238095238094,0.3,177.0,0.0,5.0,0.0,,,,
2012-08-31,1764.5,0.024961846903785556,soybean,ZS=F,92.5282652173913,0.1,15.689565217391305,0.41,247.0,0.0,21.0,5.0,,,,
2012-09-30,1601.0,-0.09723893011861051,soybean,ZS=F,90.98020000000001,0.11,15.284736842105264,0.41,26.0,0.0,15.0,0.0,,,,
2012-10-31,1547.0,-0.03431086242364856,soybean,ZS=F,90.75663,0.1,16.276190476190475,0.31,464.0,0.0,2.0,0.0,,,,
2012-11-30,1438.75,-0.07254289053697338,soybean,ZS=F,91.47508,0.09,16.701904761904764,0.13,90.0,0.0,0.0,1.0,,,,
2012-12-31,1418.75,-0.013998478806379389,soybean,ZS=F,90.88039,0.07,17.307,-0.1,7.0,0.0,0.0,0.0,,,,
2013-01-31,1468.5,0.034465269408961774,soybean,ZS=F,90.82551428571429,0.07,13.505238095238095,-0.29,28.0,0.0,0.0,0.0,,,,
2013-02-28,1474.25,0.003907914241938926,soybean,ZS=F,91.55087368421053,0.1,14.072631578947368,-0.29,27.0,0.0,0.0,0.0,,,,
2013-03-31,1404.75,-0.04829003488830619,soybean,ZS=F,92.41318,0.09,13.0315,-0.21,30.0,0.0,0.0,0.0,,,,
2013-04-30,1467.75,0.043871264951987676,soybean,ZS=F,92.04782272727272,0.06,13.967272727272727,-0.19,66.0,0.0,0.0,6.0,,,,
2013-05-31,1510.0,0.028379034864674857,soybean,ZS=F,92.52896818181819,0.04,13.493636363636364,-0.27,125.0,0.0,2.0,84.0,,,,
2013-06-30,1564.5,0.035456633299967066,soybean,ZS=F,93.283615,0.05,17.2715,-0.34,51.0,0.0,9.0,25.0,,,,
2013-07-31,1374.0,-0.1298400903266428,soybean,ZS=F,93.87238636363637,0.04,13.974545454545455,-0.35,171.0,0.0,10.0,33.0,,,,
2013-08-31,1424.0,0.03574361918962676,soybean,ZS=F,93.71488636363637,0.04,14.21,-0.28,46.0,0.0,15.0,7.0,,,,
2013-09-30,1282.75,-0.10446360214984729,soybean,ZS=F,93.470565,0.02,14.692000000000002,-0.21,84.0,0.0,1.0,47.0,,,,
2013-10-31,1280.25,-0.0019508394794138795,soybean,ZS=F,92.49926818181818,0.05,15.407826086956522,-0.13,97.0,0.0,0.0,32.0,,,,
2013-11-30,1336.5,0.042998885236313455,soybean,ZS=F,93.37366842105263,0.07,12.924000000000001,-0.1,41.0,0.0,0.0,0.0,,,,
2013-12-31,1312.5,-0.018120541113194832,soybean,ZS=F,93.53402,0.07,14.192380952380953,-0.15,5.0,0.0,1.0,0.0,,,,
2014-01-31,1282.75,-0.022927504643704744,soybean,ZS=F,94.46474761904763,0.04,14.24095238095238,-0.28,40.0,0.0,1.0,1.0,,,,
2014-02-28,1414.25,0.09759314440119127,soybean,ZS=F,94.64558235294118,0.05,15.47,-0.32,144.0,0.0,0.0,0.0,,,,
2014-03-31,1464.0,0.034573060297991454,soybean,ZS=F,94.44082105263158,0.05,14.836666666666666,-0.14,77.0,0.0,0.0,0.0,,,,
2014-04-30,1530.75,0.04458539583680743,soybean,ZS=F,93.99555,0.03,14.19809523809524,0.15,91.0,0.0,0.0,15.0,,,,
2014-05-31,1493.25,-0.024802858745649026,soybean,ZS=F,93.67002857142857,0.03,12.475238095238096,0.31,34.0,0.0,4.0,0.0,,,,
2014-06-30,1400.5,-0.0641256369122516,soybean,ZS=F,93.82740476190477,0.04,11.541428571428572,0.23,14.0,0.0,1.0,7.0,,,,
2014-07-31,1224.5,-0.1342967183079411,soybean,ZS=F,93.6038590909091,0.03,12.296363636363635,0.1,137.0,0.0,13.0,80.0,,,,
2014-08-31,1089.5,-0.11681372200754758,soybean,ZS=F,94.58080952380952,0.03,13.491904761904761,0.11,73.0,0.0,16.0,10.0,,,,
2014-09-30,913.25,-0.176464488709283,soybean,ZS=F,96.12086666666667,0.02,13.466666666666667,0.28,22.0,0.0,5.0,3.0,,,,
2014-10-31,1046.5,0.13619687621066223,soybean,ZS=F,97.43960454545454,0.02,18.058695652173913,0.54,43.0,0.0,1.0,0.0,,,,
2014-11-30,1016.0,-0.02957791374762664,soybean,ZS=F,99.11468888888889,0.02,13.413157894736841,0.71,5.0,0.0,1.0,3.0,,,,
2014-12-31,1019.25,0.0031937135609352296,soybean,ZS=F,101.44413333333333,0.03,16.292272727272728,0.77,9.0,0.0,0.0,0.0,,,,
2015-01-31,961.0,-0.058847932729070074,soybean,ZS=F,103.76074000000001,0.03,19.1195,0.69,2.0,0.0,0.0,1.0,,,,
2015-02-28,1030.75,0.07006756261671665,soybean,ZS=F,105.16853888888889,0.02,15.90421052631579,0.61,10.0,0.0,0.0,0.0,,,,
2015-03-31,973.25,-0.05740098509644387,soybean,ZS=F,107.36473809523811,0.03,14.812727272727273,0.65,39.0,0.0,0.0,0.0,,,,
2015-04-30,978.5,0.0053798003455654,soybean,ZS=F,106.35228181818182,0.02,13.494761904761905,0.81,121.0,0.0,0.0,0.0,,,,
2015-05-31,934.0,-0.046544348607287844,soybean,ZS=F,105.40651499999998,0.02,13.3385,1.02,290.0,0.0,0.0,108.0,,,,
2015-06-30,1056.25,0.12300374044254081,soybean,ZS=F,106.17898636363635,0.02,14.339545454545457,1.25,62.0,0.0,4.0,0.0,,,,
2015-07-31,980.75,-0.07416259358172184,soybean,ZS=F,108.12356818181819,0.03,14.352727272727272,1.57,117.0,0.0,8.0,26.0,,,,
2015-08-31,897.5,-0.08870446472722815,soybean,ZS=F,109.97674761904761,0.07,19.42809523809524,1.91,162.0,0.0,39.0,0.0,,,,
2015-09-30,892.0,-0.006146987782424063,soybean,ZS=F,110.85125714285715,0.02,24.377142857142857,2.21,9.0,0.0,9.0,0.0,,,,
2015-10-31,883.75,-0.0092919153692268,soybean,ZS=F,109.90357142857142,0.02,16.789545454545454,2.47,101.0,0.0,11.0,36.0,,,,
2015-11-30,881.0,-0.0031165912746029534,soybean,ZS=F,111.6916105263158,0.12,16.21,2.64,24.0,0.0,2.0,0.0,,,,
2015-12-31,871.25,-0.011128663861446064,soybean,ZS=F,112.7857409090909,0.23,18.025454545454547,2.75,26.0,0.0,0.0,0.0,,,,
2016-01-31,882.25,0.012546500480645761,soybean,ZS=F,115.2343875,0.26,23.717894736842105,2.63,195.0,0.0,1.0,126.0,,,,
2016-02-29,853.0,-0.03371591506370031,soybean,ZS=F,114.281735,0.31,22.517,2.28,201.0,0.0,1.0,17.0,,,,
2016-03-31,910.75,0.06550888839699365,soybean,ZS=F,111.89339130434782,0.29,15.84909090909091,1.71,180.0,0.0,2.0,87.0,,,,
2016-04-30,1021.0,0.11426938227599237,soybean,ZS=F,110.01707619047619,0.23,14.300476190476191,1.05,30.0,0.0,3.0,27.0,,,,
2016-05-31,1078.5,0.05478864766454539,soybean,ZS=F,111.14051428571429,0.27,14.852857142857141,0.49,17.0,0.0,0.0,0.0,,,,
2016-06-30,1175.0,0.08569696074904876,soybean,ZS=F,111.55962727272727,0.27,17.774545454545457,0.0,73.0,0.0,9.0,64.0,,,,
2016-07-31,1032.5,-0.12928510174307206,soybean,ZS=F,112.47729,0.3,13.1585,-0.31,18.0,0.0,10.0,8.0,,,,
2016-08-31,960.0,-0.07280504037330537,soybean,ZS=F,111.43836956521739,0.3,12.399565217391304,-0.5,69.0,0.0,13.0,26.0,,,,
